,Address,Referendum,Vote,Amount,EffectiveVotes
1709,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,122,yes,,5057038.45945
1710,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,123,yes,,4960516.10345
1711,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,124,yes,,7645490.126530737
1712,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,125,no,,7645490.126530737
1713,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,126,no,,6160705.75745
1714,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,127,no,,7645490.126530737
1715,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,128,no,,7645490.126530737
1716,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,129,no,,7645490.126530737
1717,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,130,yes,,5057038.45945
1718,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,131,no,,7648948.238972991
1719,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,132,yes,,7742013.828530736
1720,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,133,yes,,7648948.238972991
1721,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,134,no,,7645490.126530738
1722,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,135,yes,,7645490.126530737
1723,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,137,no,,7645492.646530737
1724,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,138,no,,8936183.238972992
1725,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,139,yes,,8932756.126530737
1726,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,140,no,,8936183.238972992
1727,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,141,yes,,8936183.23897299
1728,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,142,yes,,7741997.828530738
1729,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,143,no,,6445300.472530737
1730,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,144,no,,6445300.4725307375
1731,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,145,yes,,8936183.238972992
1732,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,146,no,,8936183.381872991
1733,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,147,no,,16581670.988403726
1734,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,148,no,,8936183.38187299
1735,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,149,no,,8936214.238972992
1736,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,150,no,,8933108.38187299
1737,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,151,yes,,6445300.4725307375
1738,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,153,no,,7645490.269430736
1739,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,154,no,,8929652.789430736
1740,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,155,yes,,7645490.126530738
1741,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,156,yes,,8936198.38187299
1742,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,157,no,,8929652.789430737
1743,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,160,no,,8929652.789430737
1744,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,161,yes,,8933274.089430736
1745,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,162,yes,,8929652.789430737
1746,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,163,yes,,9339779.089430738
1747,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,165,no,,8929652.789430737
1748,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,166,yes,,9333293.589430736
1749,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,167,no,,8929667.789430737
1750,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,168,no,,8929667.789430736
1751,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,169,no,,6448756.064972991
1752,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,17,no,,444222.0
1753,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,170,no,,8929667.789430736
1754,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,171,yes,,6448756.064972991
1755,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,172,no,,8929652.789430737
1756,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,173,no,,6448756.064972991
1757,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,174,yes,,10567567.589430738
1758,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,175,no,,9333274.089430736
1759,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,176,yes,,6448756.064972991
1760,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,177,yes,,8929652.789430737
1761,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,178,no,,8933274.089430736
1762,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,179,yes,,9336334.089430738
1763,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,180,no,,9339779.089430738
1764,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,181,no,,9333274.089430735
1765,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,182,no,,9333311.089430738
1766,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,183,yes,,9339779.089430736
1767,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,185,no,,9339779.089430738
1768,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,186,no,,10567550.089430736
1769,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,188,no,,10561030.089430736
1770,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,189,no,,10567550.089430736
1771,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,19,no,,444222.0
1772,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,191,no,,8936349.089430738
1773,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,192,no,,10260030.089430738
1774,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,193,no,,9336349.089430736
1775,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,195,no,,9339810.089430738
1776,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,197,yes,,6845751.272530737
1777,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,198,yes,,6845751.272530737
1778,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,199,no,,9339794.089430738
1779,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,2,no,,444222.0
1780,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,201,no,,10567535.089430738
1781,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,202,yes,,10567535.089430736
1782,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,203,no,,9333289.089430736
1783,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,204,yes,,8080007.772530737
1784,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,205,no,,10652538.905801453
1785,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,207,yes,,9339779.089430736
1786,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,208,no,,10567566.089430738
1787,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,209,no,,10567535.089430738
1788,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,21,no,,444222.0
1789,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,210,yes,,6852251.772530737
1790,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,211,no,,10567550.089430738
1791,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,213,no,,10657535.089430738
1792,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,214,no,,19907344.178861473
1793,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,215,yes,,10666535.089430736
1794,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,217,yes,,6852251.772530736
1795,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,218,no,,9339794.089430738
1796,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,219,yes,,10567535.089430738
1797,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,22,no,,1332666.0
1798,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,220,no,,10567550.089430738
1799,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,221,no,,10666550.089430736
1800,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,222,yes,,10659058.905801453
1801,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,223,yes,,10567535.089430738
1802,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,224,no,,10567535.089430738
1803,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,225,no,,10567550.089430738
1804,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,226,no,,10567550.089430736
1805,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,228,no,,10567535.089430738
1806,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,23,yes,,444222.0
1807,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,233,no,,10569058.905801453
1808,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,235,no,,10659043.905801453
1809,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,236,yes,,10567535.089430736
1810,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,24,yes,,444222.0
1811,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,241,no,,10569058.90580145
1812,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,246,yes,,8081516.588901451
1813,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,29,no,,444222.0
1814,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,30,no,,888444.0
1815,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,32,no,,888444.0
1816,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,33,no,,888444.0
1817,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,34,no,,888444.0
1818,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,35,no,,444222.0
1819,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,36,no,,444222.0
1820,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,40,no,,444222.0
1821,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,41,no,,444222.0
1822,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,42,no,,444222.0
1823,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,43,no,,444222.0
1824,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,44,yes,,888444.0
1825,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,45,no,,444222.0
1826,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,46,no,,444222.0
1827,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,47,no,,444222.0
1828,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,52,no,,444222.0
1829,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,62,yes,,444225.0
1830,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,64,no,,444222.0
1831,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,68,yes,,444222.0
1832,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,70,no,,440002.0
1833,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,71,no,,448937.2
1834,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,73,yes,,445171.0
1835,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,74,no,,444222.0
1836,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,76,no,,440002.0
1837,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,77,yes,,440002.0
1838,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,78,no,,440002.0
1839,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,79,yes,,444222.0
1840,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,8,no,,444222.0
1841,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,80,no,,448935.2
1842,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,81,no,,464282.30345
1843,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,82,no,,440002.0
1844,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,83,yes,,444222.0
1845,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,84,yes,,445170.0
1846,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,85,no,,440002.0
1847,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,86,no,,888444.0
1848,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,87,no,,4964328.26945
1849,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,88,no,,440002.0
1850,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,89,no,,451026.7
1851,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,90,no,,5405714.35145
1852,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,91,no,,445169.0
1853,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,92,no,,440002.0
1854,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,93,yes,,445168.654
1855,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,96,no,,4960562.26945
1856,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,98,no,,5400548.10345
1857,16Zw7drubm8LkaoNSPtNBAaoq2bQAL4m7oySPp4RuXvmETDG,99,no,,4960545.10345
1858,1eGtATyy4ayn77dsrhdW8N3Vs1yjqjzJcintksNmScqy31j,52,no,,120014.4404391654
1859,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,0,no,,150000.0
1860,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,1,no,,150000.0
1861,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,10,yes,,150000.0
1862,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,100,yes,,450000.0
1863,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,104,no,,450000.0
1864,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,105,yes,,450000.0
1865,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,11,no,,150000.0
1866,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,118,yes,,450000.0
1867,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,12,no,,150000.0
1868,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,13,yes,,150000.0
1869,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,138,yes,,450000.0
1870,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,14,yes,,150000.0
1871,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,145,yes,,450000.0
1872,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,146,yes,,450000.0
1873,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,15,yes,,150000.0
1874,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,150,no,,450000.0
1875,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,153,yes,,450000.0
1876,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,154,yes,,450000.0
1877,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,155,yes,,450000.0
1878,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,156,yes,,450000.0
1879,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,157,no,,450000.0
1880,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,158,no,,450000.0
1881,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,159,yes,,450000.0
1882,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,16,no,,150000.0
1883,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,160,yes,,450000.0
1884,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,167,yes,,500000.0
1885,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,168,no,,450000.0
1886,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,17,no,,150000.0
1887,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,171,yes,,450000.0
1888,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,173,yes,,450000.0
1889,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,174,yes,,500000.0
1890,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,176,yes,,450000.0
1891,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,177,yes,,500000.0
1892,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,178,no,,500000.0
1893,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,183,yes,,500000.0
1894,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,185,no,,500000.0
1895,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,186,yes,,500000.0
1896,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,188,no,,500000.0
1897,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,189,no,,500000.0
1898,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,19,yes,,150000.0
1899,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,190,yes,,450000.0
1900,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,192,no,,500000.0
1901,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,195,no,,500000.0
1902,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,2,yes,,150000.0
1903,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,20,yes,,150000.0
1904,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,201,yes,,500000.0
1905,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,204,yes,,500000.0
1906,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,205,no,,500000.0
1907,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,207,yes,,500000.0
1908,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,209,no,,500000.0
1909,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,21,no,,150000.0
1910,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,210,yes,,500000.0
1911,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,211,yes,,500000.0
1912,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,212,no,,500000.0
1913,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,213,no,,500000.0
1914,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,215,yes,,500000.0
1915,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,217,yes,,500000.0
1916,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,218,no,,500000.0
1917,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,219,no,,500000.0
1918,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,220,no,,500000.0
1919,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,226,no,,500000.0
1920,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,229,no,,500000.0
1921,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,231,yes,,500000.0
1922,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,238,no,,500000.0
1923,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,239,yes,,500000.0
1924,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,25,yes,,150000.0
1925,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,26,yes,,150000.0
1926,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,31,yes,,150000.0
1927,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,34,yes,,150000.0
1928,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,37,no,,150000.0
1929,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,4,yes,,250000.0
1930,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,43,yes,,150000.0
1931,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,44,yes,,150000.0
1932,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,45,yes,,150000.0
1933,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,48,yes,,150000.0
1934,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,5,no,,150000.0
1935,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,50,no,,150000.0
1936,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,57,yes,,150000.0
1937,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,6,no,,150000.0
1938,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,62,yes,,150000.0
1939,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,64,no,,150000.0
1940,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,67,no,,150000.0
1941,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,7,yes,,150000.0
1942,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,71,yes,,450000.0
1943,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,73,yes,,130000.0
1944,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,8,yes,,150000.0
1945,1v8nuDB4ChEumFThaj7sSySR88nBDmViBJfvhWA2zqmtvY3,81,no,,450000.0
